country,year,indicator,value,source,last_updated
Chile,2020,Number of Undernourished (millions),5.552632376548109,FAO (Realistic Simulation),2025-10-18
Chile,2020,Depth of Food Deficit (kcal/person/day),165.33021824297768,FAO (Realistic Simulation),2025-10-18
Chile,2020,Average Dietary Energy Supply Adequacy (%),128.7038984968808,FAO (Realistic Simulation),2025-10-18
Chile,2020,Average Protein Supply (g/person/day),51.517382071423484,FAO (Realistic Simulation),2025-10-18
Chile,2021,Prevalence of Undernourishment (%),25.13829436844448,FAO (Realistic Simulation),2025-10-18
Chile,2021,Number of Undernourished (millions),35.5112351826859,FAO (Realistic Simulation),2025-10-18
Chile,2021,Depth of Food Deficit (kcal/person/day),297.05716094315585,FAO (Realistic Simulation),2025-10-18
Chile,2021,Average Dietary Energy Supply Adequacy (%),133.56018143328203,FAO (Realistic Simulation),2025-10-18
Chile,2021,Average Protein Supply (g/person/day),69.48083968449585,FAO (Realistic Simulation),2025-10-18
Chile,2022,Prevalence of Undernourishment (%),17.991433006608183,FAO (Realistic Simulation),2025-10-18
Chile,2022,Number of Undernourished (millions),30.979383143574776,FAO (Realistic Simulation),2025-10-18
Chile,2022,Depth of Food Deficit (kcal/person/day),131.1504416636258,FAO (Realistic Simulation),2025-10-18
Chile,2022,Average Dietary Energy Supply Adequacy (%),119.00042294140715,FAO (Realistic Simulation),2025-10-18
Chile,2022,Average Protein Supply (g/person/day),69.26527164799809,FAO (Realistic Simulation),2025-10-18
Chile,2023,Prevalence of Undernourishment (%),28.652668801031655,FAO (Realistic Simulation),2025-10-18
Chile,2023,Number of Undernourished (millions),28.724546055931903,FAO (Realistic Simulation),2025-10-18
Chile,2023,Depth of Food Deficit (kcal/person/day),62.50043633212124,FAO (Realistic Simulation),2025-10-18
Chile,2023,Average Dietary Energy Supply Adequacy (%),107.31004251642076,FAO (Realistic Simulation),2025-10-18
Chile,2023,Average Protein Supply (g/person/day),63.34723573452229,FAO (Realistic Simulation),2025-10-18
China,2020,Prevalence of Undernourishment (%),22.283548281100217,FAO (Realistic Simulation),2025-10-18
China,2020,Number of Undernourished (millions),7.681388377585034,FAO (Realistic Simulation),2025-10-18
China,2020,Depth of Food Deficit (kcal/person/day),64.05755590338691,FAO (Realistic Simulation),2025-10-18
China,2020,Average Dietary Energy Supply Adequacy (%),145.30256026410555,FAO (Realistic Simulation),2025-10-18
China,2020,Average Protein Supply (g/person/day),82.15245817285306,FAO (Realistic Simulation),2025-10-18
China,2021,Prevalence of Undernourishment (%),11.390385598342256,FAO (Realistic Simulation),2025-10-18
China,2021,Number of Undernourished (millions),37.06952605479185,FAO (Realistic Simulation),2025-10-18
China,2021,Depth of Food Deficit (kcal/person/day),220.18622215684968,FAO (Realistic Simulation),2025-10-18
China,2021,Average Dietary Energy Supply Adequacy (%),99.5917739585291,FAO (Realistic Simulation),2025-10-18
China,2021,Average Protein Supply (g/person/day),44.784707267349575,FAO (Realistic Simulation),2025-10-18
China,2022,Prevalence of Undernourishment (%),16.63478996924134,FAO (Realistic Simulation),2025-10-18
China,2022,Number of Undernourished (millions),60.273794437872965,FAO (Realistic Simulation),2025-10-18
China,2022,Depth of Food Deficit (kcal/person/day),118.6935064141316,FAO (Realistic Simulation),2025-10-18
China,2022,Average Dietary Energy Supply Adequacy (%),100.70050933886175,FAO (Realistic Simulation),2025-10-18
China,2022,Average Protein Supply (g/person/day),36.70844241173131,FAO (Realistic Simulation),2025-10-18
China,2023,Prevalence of Undernourishment (%),3.477927838868773,FAO (Realistic Simulation),2025-10-18
China,2023,Number of Undernourished (millions),21.42010402334383,FAO (Realistic Simulation),2025-10-18
China,2023,Depth of Food Deficit (kcal/person/day),124.22465919243083,FAO (Realistic Simulation),2025-10-18
China,2023,Average Dietary Energy Supply Adequacy (%),118.25651168758637,FAO (Realistic Simulation),2025-10-18
China,2023,Average Protein Supply (g/person/day),59.626666350898404,FAO (Realistic Simulation),2025-10-18
Colombia,2020,Prevalence of Undernourishment (%),33.05038183306093,FAO (Realistic Simulation),2025-10-18
Colombia,2020,Number of Undernourished (millions),5.571767155506455,FAO (Realistic Simulation),2025-10-18
Colombia,2020,Depth of Food Deficit (kcal/person/day),296.7229230068025,FAO (Realistic Simulation),2025-10-18
Colombia,2020,Average Dietary Energy Supply Adequacy (%),108.8239519400746,FAO (Realistic Simulation),2025-10-18
Colombia,2020,Average Protein Supply (g/person/day),73.90267067955155,FAO (Realistic Simulation),2025-10-18
Colombia,2021,Prevalence of Undernourishment (%),11.67676842403137,FAO (Realistic Simulation),2025-10-18
Colombia,2021,Number of Undernourished (millions),7.744707804262221,FAO (Realistic Simulation),2025-10-18
Colombia,2021,Depth of Food Deficit (kcal/person/day),261.894851136859,FAO (Realistic Simulation),2025-10-18
Colombia,2021,Average Dietary Energy Supply Adequacy (%),104.89190233867247,FAO (Realistic Simulation),2025-10-18
Colombia,2021,Average Protein Supply (g/person/day),82.68424246194357,FAO (Realistic Simulation),2025-10-18
Colombia,2022,Prevalence of Undernourishment (%),19.381584629087808,FAO (Realistic Simulation),2025-10-18
Colombia,2022,Number of Undernourished (millions),27.776586474934255,FAO (Realistic Simulation),2025-10-18
Colombia,2022,Depth of Food Deficit (kcal/person/day),293.6111321557935,FAO (Realistic Simulation),2025-10-18
Colombia,2022,Average Dietary Energy Supply Adequacy (%),120.99767216470572,FAO (Realistic Simulation),2025-10-18
Colombia,2022,Average Protein Supply (g/person/day),76.60476122367753,FAO (Realistic Simulation),2025-10-18
Colombia,2023,Prevalence of Undernourishment (%),6.1786833402396315,FAO (Realistic Simulation),2025-10-18
Colombia,2023,Number of Undernourished (millions),50.22859586564352,FAO (Realistic Simulation),2025-10-18
Colombia,2023,Depth of Food Deficit (kcal/person/day),145.3161634714115,FAO (Realistic Simulation),2025-10-18
Colombia,2023,Average Dietary Energy Supply Adequacy (%),119.87950996494777,FAO (Realistic Simulation),2025-10-18
Colombia,2023,Average Protein Supply (g/person/day),51.02309852634042,FAO (Realistic Simulation),2025-10-18
Comoros,2020,Prevalence of Undernourishment (%),33.44300254740028,FAO (Realistic Simulation),2025-10-18
Comoros,2020,Number of Undernourished (millions),38.12640324775167,FAO (Realistic Simulation),2025-10-18
Comoros,2020,Depth of Food Deficit (kcal/person/day),229.80674138036898,FAO (Realistic Simulation),2025-10-18
Comoros,2020,Average Dietary Energy Supply Adequacy (%),120.85944202841864,FAO (Realistic Simulation),2025-10-18
Comoros,2020,Average Protein Supply (g/person/day),30,FAO (Realistic Simulation),2025-10-18
Comoros,2021,Prevalence of Undernourishment (%),10.318719311486499,FAO (Realistic Simulation),2025-10-18
Comoros,2021,Number of Undernourished (millions),17.48625121413101,FAO (Realistic Simulation),2025-10-18
Comoros,2021,Depth of Food Deficit (kcal/person/day),237.51180166585982,FAO (Realistic Simulation),2025-10-18
Comoros,2021,Average Dietary Energy Supply Adequacy (%),116.22852283816079,FAO (Realistic Simulation),2025-10-18
Comoros,2021,Average Protein Supply (g/person/day),60.75314188603437,FAO (Realistic Simulation),2025-10-18
Comoros,2022,Prevalence of Undernourishment (%),11.135980101201504,FAO (Realistic Simulation),2025-10-18
Comoros,2022,Number of Undernourished (millions),38.08224368697729,FAO (Realistic Simulation),2025-10-18
Comoros,2022,Depth of Food Deficit (kcal/person/day),296.36686889910777,FAO (Realistic Simulation),2025-10-18
Comoros,2022,Average Dietary Energy Supply Adequacy (%),103.86552026102093,FAO (Realistic Simulation),2025-10-18
Comoros,2022,Average Protein Supply (g/person/day),38.2078172175168,FAO (Realistic Simulation),2025-10-18
Comoros,2023,Prevalence of Undernourishment (%),17.37154368514634,FAO (Realistic Simulation),2025-10-18
Comoros,2023,Number of Undernourished (millions),8.022448107107637,FAO (Realistic Simulation),2025-10-18
Comoros,2023,Depth of Food Deficit (kcal/person/day),152.45956829160764,FAO (Realistic Simulation),2025-10-18
Comoros,2023,Average Dietary Energy Supply Adequacy (%),163.35140404991157,FAO (Realistic Simulation),2025-10-18
Comoros,2023,Average Protein Supply (g/person/day),70.77568092988882,FAO (Realistic Simulation),2025-10-18
"Congo, Dem. Rep.",2020,Prevalence of Undernourishment (%),8.481446968615305,FAO (Realistic Simulation),2025-10-18
"Congo, Dem. Rep.",2020,Number of Undernourished (millions),36.02354716104915,FAO (Realistic Simulation),2025-10-18
"Congo, Dem. Rep.",2020,Depth of Food Deficit (kcal/person/day),401.74323065520844,FAO (Realistic Simulation),2025-10-18
"Congo, Dem. Rep.",2020,Average Dietary Energy Supply Adequacy (%),111.36026141337005,FAO (Realistic Simulation),2025-10-18
"Congo, Dem. Rep.",2020,Average Protein Supply (g/person/day),84.68409013069102,FAO (Realistic Simulation),2025-10-18
"Congo, Dem. Rep.",2021,Prevalence of Undernourishment (%),24.264353911037063,FAO (Realistic Simulation),2025-10-18
"Congo, Dem. Rep.",2021,Number of Undernourished (millions),21.22939449609407,FAO (Realistic Simulation),2025-10-18
"Congo, Dem. Rep.",2021,Depth of Food Deficit (kcal/person/day),0,FAO (Realistic Simulation),2025-10-18
"Congo, Dem. Rep.",2021,Average Dietary Energy Supply Adequacy (%),129.80325671110515,FAO (Realistic Simulation),2025-10-18
"Congo, Dem. Rep.",2021,Average Protein Supply (g/person/day),75.95879017228333,FAO (Realistic Simulation),2025-10-18
"Congo, Dem. Rep.",2022,Prevalence of Undernourishment (%),7.66896715211497,FAO (Realistic Simulation),2025-10-18
"Congo, Dem. Rep.",2022,Number of Undernourished (millions),20.238949789747956,FAO (Realistic Simulation),2025-10-18
"Congo, Dem. Rep.",2022,Depth of Food Deficit (kcal/person/day),79.98918702999447,FAO (Realistic Simulation),2025-10-18
"Congo, Dem. Rep.",2022,Average Dietary Energy Supply Adequacy (%),80,FAO (Realistic Simulation),2025-10-18
"Congo, Dem. Rep.",2022,Average Protein Supply (g/person/day),62.269918119688654,FAO (Realistic Simulation),2025-10-18
"Congo, Dem. Rep.",2023,Prevalence of Undernourishment (%),11.185950099075292,FAO (Realistic Simulation),2025-10-18
"Congo, Dem. Rep.",2023,Number of Undernourished (millions),39.14321943792234,FAO (Realistic Simulation),2025-10-18
"Congo, Dem. Rep.",2023,Depth of Food Deficit (kcal/person/day),315.8460308748972,FAO (Realistic Simulation),2025-10-18
"Congo, Dem. Rep.",2023,Average Dietary Energy Supply Adequacy (%),129.1431109838182,FAO (Realistic Simulation),2025-10-18
"Congo, Dem. Rep.",2023,Average Protein Supply (g/person/day),75.14436081123952,FAO (Realistic Simulation),2025-10-18
"Congo, Rep.",2020,Prevalence of Undernourishment (%),23.954814160432107,FAO (Realistic Simulation),2025-10-18
"Congo, Rep.",2020,Number of Undernourished (millions),23.318586471349796,FAO (Realistic Simulation),2025-10-18
"Congo, Rep.",2020,Depth of Food Deficit (kcal/person/day),245.95988718696907,FAO (Realistic Simulation),2025-10-18
"Congo, Rep.",2020,Average Dietary Energy Supply Adequacy (%),100.91831941702222,FAO (Realistic Simulation),2025-10-18
"Congo, Rep.",2020,Average Protein Supply (g/person/day),78.29225593405856,FAO (Realistic Simulation),2025-10-18
"Congo, Rep.",2021,Prevalence of Undernourishment (%),7.524384934178066,FAO (Realistic Simulation),2025-10-18
"Congo, Rep.",2021,Number of Undernourished (millions),0,FAO (Realistic Simulation),2025-10-18
"Congo, Rep.",2021,Depth of Food Deficit (kcal/person/day),65.95512195698313,FAO (Realistic Simulation),2025-10-18
"Congo, Rep.",2021,Average Dietary Energy Supply Adequacy (%),104.77893058045096,FAO (Realistic Simulation),2025-10-18
"Congo, Rep.",2021,Average Protein Supply (g/person/day),91.46572500201897,FAO (Realistic Simulation),2025-10-18
"Congo, Rep.",2022,Prevalence of Undernourishment (%),0.5132067225050534,FAO (Realistic Simulation),2025-10-18
"Congo, Rep.",2022,Number of Undernourished (millions),0,FAO (Realistic Simulation),2025-10-18
"Congo, Rep.",2022,Depth of Food Deficit (kcal/person/day),153.8140951332845,FAO (Realistic Simulation),2025-10-18
"Congo, Rep.",2022,Average Dietary Energy Supply Adequacy (%),92.90939973867538,FAO (Realistic Simulation),2025-10-18
"Congo, Rep.",2022,Average Protein Supply (g/person/day),106.67978449970431,FAO (Realistic Simulation),2025-10-18
"Congo, Rep.",2023,Prevalence of Undernourishment (%),5.189733565698143,FAO (Realistic Simulation),2025-10-18
"Congo, Rep.",2023,Number of Undernourished (millions),44.64615790810275,FAO (Realistic Simulation),2025-10-18
"Congo, Rep.",2023,Depth of Food Deficit (kcal/person/day),127.76914119403592,FAO (Realistic Simulation),2025-10-18
"Congo, Rep.",2023,Average Dietary Energy Supply Adequacy (%),117.25424887517173,FAO (Realistic Simulation),2025-10-18
"Congo, Rep.",2023,Average Protein Supply (g/person/day),81.671264997093445,FAO (Realistic Simulation),2025-10-18
Costa Rica,2020,Prevalence of Undernourishment (%),16.040235096914483,FAO (Realistic Simulation),2025-10-18
Costa Rica,2020,Number of Undernourished (millions),2.919344436493539,FAO (Realistic Simulation),2025-10-18
Costa Rica,2020,Depth of Food Deficit (kcal/person/day),167.08924416379435,FAO (Realistic Simulation),2025-10-18
Costa Rica,2020,Average Dietary Energy Supply Adequacy (%),136.972419618446,FAO (Realistic Simulation),2025-10-18
Costa Rica,2020,Average Protein Supply (g/person/day),61.70464159926118,FAO (Realistic Simulation),2025-10-18
Costa Rica,2021,Prevalence of Undernourishment (%),16.636573857740373,FAO (Realistic Simulation),2025-10-18
Costa Rica,2021,Number of Undernourished (millions),38.34156225372975,FAO (Realistic Simulation),2025-10-18
Costa Rica,2021,Depth of Food Deficit (kcal/person/day),194.0171714176435,FAO (Realistic Simulation),2025-10-18
Costa Rica,2021,Average Dietary Energy Supply Adequacy (%),129.32716021816444,FAO (Realistic Simulation),2025-10-18
Costa Rica,2021,Average Protein Supply (g/person/day),87.57479016332489,FAO (Realistic Simulation),2025-10-18
Costa Rica,2022,Prevalence of Undernourishment (%),26.955261180527614,FAO (Realistic Simulation),2025-10-18
Costa Rica,2022,Number of Undernourished (millions),4.190337114394129,FAO (Realistic Simulation),2025-10-18
Costa Rica,2022,Depth of Food Deficit (kcal/person/day),26.071919954770067,FAO (Realistic Simulation),2025-10-18
Costa Rica,2022,Average Dietary Energy Supply Adequacy (%),113.97505482596249,FAO (Realistic Simulation),2025-10-18
Costa Rica,2022,Average Protein Supply (g/person/day),42.31981093103208,FAO (Realistic Simulation),2025-10-18
Costa Rica,2023,Prevalence of Undernourishment (%),4.663198364376289,FAO (Realistic Simulation),2025-10-18
Costa Rica,2023,Number of Undernourished (millions),37.412424804255295,FAO (Realistic Simulation),2025-10-18
Costa Rica,2023,Depth of Food Deficit (kcal/person/day),136.75932162475092,FAO (Realistic Simulation),2025-10-18
Costa Rica,2023,Average Dietary Energy Supply Adequacy (%),118.18914440673117,FAO (Realistic Simulation),2025-10-18
Costa Rica,2023,Average Protein Supply (g/person/day),52.149612283035054,FAO (Realistic Simulation),2025-10-18
Cote d'Ivoire,2020,Prevalence of Undernourishment (%),5.2828973203400835,FAO (Realistic Simulation),2025-10-18
Cote d'Ivoire,2020,Number of Undernourished (millions),1.598462865776952,FAO (Realistic Simulation),2025-10-18
Cote d'Ivoire,2020,Depth of Food Deficit (kcal/person/day),134.7723542062567,FAO (Realistic Simulation),2025-10-18
Cote d'Ivoire,2020,Average Dietary Energy Supply Adequacy (%),80.68461040653196,FAO (Realistic Simulation),2025-10-18
Cote d'Ivoire,2020,Average Protein Supply (g/person/day),55.70073372226482,FAO (Realistic Simulation),2025-10-18
Cote d'Ivoire,2021,Prevalence of Undernourishment (%),28.40811757662163,FAO (Realistic Simulation),2025-10-18
Cote d'Ivoire,2021,Number of Undernourished (millions),7.243229897587721,FAO (Realistic Simulation),2025-10-18
Cote d'Ivoire,2021,Depth of Food Deficit (kcal/person/day),130.1757814392695,FAO (Realistic Simulation),2025-10-18
Cote d'Ivoire,2021,Average Dietary Energy Supply Adequacy (%),119.27627697554034,FAO (Realistic Simulation),2025-10-18
Cote d'Ivoire,2021,Average Protein Supply (g/person/day),78.35651368788412,FAO (Realistic Simulation),2025-10-18
Cote d'Ivoire,2022,Prevalence of Undernourishment (%),14.679558896434298,FAO (Realistic Simulation),2025-10-18
Cote d'Ivoire,2022,Number of Undernourished (millions),10.195906889439202,FAO (Realistic Simulation),2025-10-18
Cote d'Ivoire,2022,Depth of Food Deficit (kcal/person/day),168.2382281349367,FAO (Realistic Simulation),2025-10-18
Cote d'Ivoire,2022,Average Dietary Energy Supply Adequacy (%),92.65446723619476,FAO (Realistic Simulation),2025-10-18
Cote d'Ivoire,2022,Average Protein Supply (g/person/day),100.17156848302497,FAO (Realistic Simulation),2025-10-18
Cote d'Ivoire,2023,Prevalence of Undernourishment (%),20.54568433609199,FAO (Realistic Simulation),2025-10-18
Cote d'Ivoire,2023,Number of Undernourished (millions),0,FAO (Realistic Simulation),2025-10-18
Cote d'Ivoire,2023,Depth of Food Deficit (kcal/person/day),253.0372272843803,FAO (Realistic Simulation),2025-10-18
Cote d'Ivoire,2023,Average Dietary Energy Supply Adequacy (%),100.28166514624704,FAO (Realistic Simulation),2025-10-18
Cote d'Ivoire,2023,Average Protein Supply (g/person/day),95.0113149417976,FAO (Realistic Simulation),2025-10-18
Croatia,2020,Prevalence of Undernourishment (%),3.7170244183571057,FAO (Realistic Simulation),2025-10-18
Croatia,2020,Number of Undernourished (millions),24.695260448353586,FAO (Realistic Simulation),2025-10-18
Croatia,2020,Depth of Food Deficit (kcal/person/day),119.40412346174398,FAO (Realistic Simulation),2025-10-18
Croatia,2020,Average Dietary Energy Supply Adequacy (%),104.58824772197039,FAO (Realistic Simulation),2025-10-18
Croatia,2020,Average Protein Supply (g/person/day),85.00655208162573,FAO (Realistic Simulation),2025-10-18
Croatia,2021,Prevalence of Undernourishment (%),26.04602654394892,FAO (Realistic Simulation),2025-10-18
Croatia,2021,Number of Undernourished (millions),32.72210311798384,FAO (Realistic Simulation),2025-10-18
Croatia,2021,Depth of Food Deficit (kcal/person/day),267.95061550868263,FAO (Realistic Simulation),2025-10-18
Croatia,2021,Average Dietary Energy Supply Adequacy (%),80,FAO (Realistic Simulation),2025-10-18
Croatia,2021,Average Protein Supply (g/person/day),45.61225624985293,FAO (Realistic Simulation),2025-10-18
Croatia,2022,Prevalence of Undernourishment (%),7.373163127274562,FAO (Realistic Simulation),2025-10-18
Croatia,2022,Number of Undernourished (millions),47.696016844323644,FAO (Realistic Simulation),2025-10-18
Croatia,2022,Depth of Food Deficit (kcal/person/day),215.99820588064372,FAO (Realistic Simulation),2025-10-18
Croatia,2022,Average Dietary Energy Supply Adequacy (%),89.96243079396677,FAO (Realistic Simulation),2025-10-18
Croatia,2022,Average Protein Supply (g/person/day),85.61405485613815,FAO (Realistic Simulation),2025-10-18
Croatia,2023,Prevalence of Undernourishment (%),0,FAO (Realistic Simulation),2025-10-18
Croatia,2023,Number of Undernourished (millions),35.48139193741764,FAO (Realistic Simulation),2025-10-18
Croatia,2023,Depth of Food Deficit (kcal/person/day),286.14341634079653,FAO (Realistic Simulation),2025-10-18
Croatia,2023,Average Dietary Energy Supply Adequacy (%),115.7657194824768,FAO (Realistic Simulation),2025-10-18
Croatia,2023,Average Protein Supply (g/person/day),52.37451585645903,FAO (Realistic Simulation),2025-10-18
Cuba,2020,Prevalence of Undernourishment (%),13.738357299744223,FAO (Realistic Simulation),2025-10-18
Cuba,2020,Number of Undernourished (millions),5.161421852244752,FAO (Realistic Simulation),2025-10-18
Cuba,2020,Depth of Food Deficit (kcal/person/day),207.9049027158781,FAO (Realistic Simulation),2025-10-18
Cuba,2020,Average Dietary Energy Supply Adequacy (%),93.11865363125057,FAO (Realistic Simulation),2025-10-18
Cuba,2020,Average Protein Supply (g/person/day),58.41587738661238,FAO (Realistic Simulation),2025-10-18
Cuba,2021,Prevalence of Undernourishment (%),18.06794791250641,FAO (Realistic Simulation),2025-10-18
Cuba,2021,Number of Undernourished (millions),21.89182442689143,FAO (Realistic Simulation),2025-10-18
Cuba,2021,Depth of Food Deficit (kcal/person/day),199.4955284195725,FAO (Realistic Simulation),2025-10-18
Cuba,2021,Average Dietary Energy Supply Adequacy (%),138.11958109446567,FAO (Realistic Simulation),2025-10-18
Cuba,2021,Average Protein Supply (g/person/day),83.24794517394562,FAO (Realistic Simulation),2025-10-18
Cuba,2022,Prevalence of Undernourishment (%),17.23010224128106,FAO (Realistic Simulation),2025-10-18
Cuba,2022,Number of Undernourished (millions),12.541030610631827,FAO (Realistic Simulation),2025-10-18
Cuba,2022,Depth of Food Deficit (kcal/person/day),222.66860378349568,FAO (Realistic Simulation),2025-10-18
Cuba,2022,Average Dietary Energy Supply Adequacy (%),133.61194048537058,FAO (Realistic Simulation),2025-10-18
Cuba,2022,Average Protein Supply (g/person/day),63.14182716936373,FAO (Realistic Simulation),2025-10-18
Cuba,2023,Prevalence of Undernourishment (%),12.424338041189435,FAO (Realistic Simulation),2025-10-18
Cuba,2023,Number of Undernourished (millions),30.43996886824709,FAO (Realistic Simulation),2025-10-18
Cuba,2023,Depth of Food Deficit (kcal/person/day),148.8128039778575,FAO (Realistic Simulation),2025-10-18
Cuba,2023,Average Dietary Energy Supply Adequacy (%),96.64409740469492,FAO (Realistic Simulation),2025-10-18
Cuba,2023,Average Protein Supply (g/person/day),86.26607057359078,FAO (Realistic Simulation),2025-10-18
Curacao,2020,Prevalence of Undernourishment (%),25.771048678738687,FAO (Realistic Simulation),2025-10-18
Curacao,2020,Number of Undernourished (millions),23.363411146946657,FAO (Realistic Simulation),2025-10-18
Curacao,2020,Depth of Food Deficit (kcal/person/day),161.37705947829465,FAO (Realistic Simulation),2025-10-18
Curacao,2020,Average Dietary Energy Supply Adequacy (%),80,FAO (Realistic Simulation),2025-10-18
Curacao,2020,Average Protein Supply (g/person/day),62.5707484278439,FAO (Realistic Simulation),2025-10-18
Curacao,2021,Prevalence of Undernourishment (%),0,FAO (Realistic Simulation),2025-10-18
Curacao,2021,Number of Undernourished (millions),40.00771763034954,FAO (Realistic Simulation),2025-10-18
Curacao,2021,Depth of Food Deficit (kcal/person/day),126.094119903057,FAO (Realistic Simulation),2025-10-18
Curacao,2021,Average Dietary Energy Supply Adequacy (%),104.40745645400432,FAO (Realistic Simulation),2025-10-18
Curacao,2021,Average Protein Supply (g/person/day),83.32844834715692,FAO (Realistic Simulation),2025-10-18
Curacao,2022,Prevalence of Undernourishment (%),6.506474331492651,FAO (Realistic Simulation),2025-10-18
Curacao,2022,Number of Undernourished (millions),29.628328111075167,FAO (Realistic Simulation),2025-10-18
Curacao,2022,Depth of Food Deficit (kcal/person/day),323.0773082496187,FAO (Realistic Simulation),2025-10-18
Curacao,2022,Average Dietary Energy Supply Adequacy (%),132.43341821068356,FAO (Realistic Simulation),2025-10-18
Curacao,2022,Average Protein Supply (g/person/day),42.32924014496883,FAO (Realistic Simulation),2025-10-18
Curacao,2023,Prevalence of Undernourishment (%),15.65766745199309,FAO (Realistic Simulation),2025-10-18
Curacao,2023,Number of Undernourished (millions),47.286538682298314,FAO (Realistic Simulation),2025-10-18
Curacao,2023,Depth of Food Deficit (kcal/person/day),62.35535832124407,FAO (Realistic Simulation),2025-10-18
Curacao,2023,Average Dietary Energy Supply Adequacy (%),80,FAO (Realistic Simulation),2025-10-18
Curacao,2023,Average Protein Supply (g/person/day),41.16032606932196,FAO (Realistic Simulation),2025-10-18
Cyprus,2020,Prevalence of Undernourishment (%),4.518384924893347,FAO (Realistic Simulation),2025-10-18
Cyprus,2020,Number of Undernourished (millions),14.85867145254218,FAO (Realistic Simulation),2025-10-18
Cyprus,2020,Depth of Food Deficit (kcal/person/day),274.0033704051847,FAO (Realistic Simulation),2025-10-18
Cyprus,2020,Average Dietary Energy Supply Adequacy (%),135.59178652529212,FAO (Realistic Simulation),2025-10-18
Cyprus,2020,Average Protein Supply (g/person/day),96.13033163910767,FAO (Realistic Simulation),2025-10-18
Cyprus,2021,Prevalence of Undernourishment (%),16.60406802868908,FAO (Realistic Simulation),2025-10-18
Cyprus,2021,Number of Undernourished (millions),26.60596140233873,FAO (Realistic Simulation),2025-10-18
Cyprus,2021,Depth of Food Deficit (kcal/person/day),213.89763795741632,FAO (Realistic Simulation),2025-10-18
Cyprus,2021,Average Dietary Energy Supply Adequacy (%),132.95305969184344,FAO (Realistic Simulation),2025-10-18
Cyprus,2021,Average Protein Supply (g/person/day),77.3164525636585,FAO (Realistic Simulation),2025-10-18
Cyprus,2022,Prevalence of Undernourishment (%),17.526539821586127,FAO (Realistic Simulation),2025-10-18
Cyprus,2022,Number of Undernourished (millions),7.381166929089103,FAO (Realistic Simulation),2025-10-18
Cyprus,2022,Depth of Food Deficit (kcal/person/day),193.7963225346646,FAO (Realistic Simulation),2025-10-18
Cyprus,2022,Average Dietary Energy Supply Adequacy (%),109.84254412831413,FAO (Realistic Simulation),2025-10-18
Cyprus,2022,Average Protein Supply (g/person/day),66.07038928492376,FAO (Realistic Simulation),2025-10-18
Cyprus,2023,Prevalence of Undernourishment (%),23.811756389484188,FAO (Realistic Simulation),2025-10-18
Cyprus,2023,Number of Undernourished (millions),8.711869284527639,FAO (Realistic Simulation),2025-10-18
Cyprus,2023,Depth of Food Deficit (kcal/person/day),175.60948656134673,FAO (Realistic Simulation),2025-10-18
Cyprus,2023,Average Dietary Energy Supply Adequacy (%),118.55313237936072,FAO (Realistic Simulation),2025-10-18
Cyprus,2023,Average Protein Supply (g/person/day),57.936508639161744,FAO (Realistic Simulation),2025-10-18
Czechia,2020,Prevalence of Undernourishment (%),0,FAO (Realistic Simulation),2025-10-18
Czechia,2020,Number of Undernourished (millions),30.66146576894819,FAO (Realistic Simulation),2025-10-18
Czechia,2020,Depth of Food Deficit (kcal/person/day),168.46322544892294,FAO (Realistic Simulation),2025-10-18
Czechia,2020,Average Dietary Energy Supply Adequacy (%),118.49538347168578,FAO (Realistic Simulation),2025-10-18
Czechia,2020,Average Protein Supply (g/person/day),78.030645390053,FAO (Realistic Simulation),2025-10-18
Czechia,2021,Prevalence of Undernourishment (%),8.10209972853745,FAO (Realistic Simulation),2025-10-18
Czechia,2021,Number of Undernourished (millions),17.213280255402662,FAO (Realistic Simulation),2025-10-18
Czechia,2021,Depth of Food Deficit (kcal/person/day),218.3128774902028,FAO (Realistic Simulation),2025-10-18
Czechia,2021,Average Dietary Energy Supply Adequacy (%),122.72127659726817,FAO (Realistic Simulation),2025-10-18
Czechia,2021,Average Protein Supply (g/person/day),76.04918385597136,FAO (Realistic Simulation),2025-10-18
Czechia,2022,Prevalence of Undernourishment (%),15.415707948039254,FAO (Realistic Simulation),2025-10-18
Czechia,2022,Number of Undernourished (millions),38.01284581550644,FAO (Realistic Simulation),2025-10-18
Czechia,2022,Depth of Food Deficit (kcal/person/day),202.63873338160502,FAO (Realistic Simulation),2025-10-18
Czechia,2022,Average Dietary Energy Supply Adequacy (%),95.607339832589,FAO (Realistic Simulation),2025-10-18
Czechia,2022,Average Protein Supply (g/person/day),78.50575060265437,FAO (Realistic Simulation),2025-10-18
Czechia,2023,Prevalence of Undernourishment (%),0,FAO (Realistic Simulation),2025-10-18
Czechia,2023,Number of Undernourished (millions),8.447158273085169,FAO (Realistic Simulation),2025-10-18
Czechia,2023,Depth of Food Deficit (kcal/person/day),158.03169509434952,FAO (Realistic Simulation),2025-10-18
Czechia,2023,Average Dietary Energy Supply Adequacy (%),145.22063518364092,FAO (Realistic Simulation),2025-10-18
Czechia,2023,Average Protein Supply (g/person/day),31.583513913628323,FAO (Realistic Simulation),2025-10-18
Denmark,2020,Prevalence of Undernourishment (%),30.045983819148105,FAO (Realistic Simulation),2025-10-18
Denmark,2020,Number of Undernourished (millions),39.27304463915408,FAO (Realistic Simulation),2025-10-18
Denmark,2020,Depth of Food Deficit (kcal/person/day),63.024618208787246,FAO (Realistic Simulation),2025-10-18
